EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20232815,Arnav Goda,59,Male,HR,Office Assistant,M.Com,66714,2018-07-20,7,2,5,37,No,3,2,Married,3,1.7,16,Pune,No
EMP20232816,Darshit Roy,49,Female,Sales,Accounts Officer,B.Tech,77505,2024-01-02,1,0,3,19,Yes,1,2,Divorced,0,31.8,25,Hyderabad,No
EMP20232817,Nayantara Bawa,28,Male,Accounts,HR Executive,M.Com,101984,2021-12-29,4,4,5,9,Yes,3,2,Single,2,21.3,14,Mumbai,No
EMP20232818,Riaan Kakar,25,Male,IT,Software Engineer,BA,101250,2019-08-03,6,0,4,44,Yes,1,1,Single,5,1.2,27,Bengaluru,Yes
EMP20232819,Riya Khurana,35,Other,Sales,Sales Associate,Diploma,115716,2020-10-29,5,4,2,18,No,1,1,Married,0,2.1,1,Chennai,No
EMP20232820,Aniruddh Sule,59,Other,Sales,Software Engineer,Diploma,100242,2022-05-18,3,2,3,25,No,1,1,Divorced,2,16.4,12,Delhi,No
EMP20232821,Jivin Desai,50,Other,IT,Office Assistant,M.Com,87273,2018-04-04,7,4,5,33,Yes,2,2,Divorced,5,20.2,21,Delhi,No
EMP20232822,Kaira Das,38,Female,Sales,Sales Associate,Diploma,66496,2016-03-12,9,8,1,36,No,1,4,Single,3,47.3,1,Bengaluru,Yes
EMP20232823,Ishita Reddy,45,Other,Accounts,HR Executive,MBA,44859,2021-12-15,4,1,4,60,No,3,1,Married,4,39.5,16,Mumbai,No
EMP20232824,Raunak Gole,39,Male,HR,Accounts Officer,M.Com,117824,2023-06-14,2,0,4,59,No,4,3,Divorced,3,14.8,3,Hyderabad,No
EMP20232825,Sumer Thaker,57,Other,HR,Sales Associate,BA,104687,2017-08-21,8,4,4,37,Yes,3,1,Married,3,40.4,11,Kolkata,Yes
EMP20232826,Bhamini Suri,24,Female,Admin,Sales Associate,B.Tech,45571,2016-06-19,9,7,5,18,Yes,1,4,Divorced,1,14.9,0,Delhi,No
EMP20232827,Miraya Ramaswamy,49,Other,IT,HR Executive,M.Com,60563,2023-05-21,2,0,4,17,Yes,2,1,Divorced,3,8.9,12,Hyderabad,Yes
EMP20232828,Reyansh Deshmukh,40,Female,Sales,Software Engineer,Diploma,38843,2017-01-18,8,5,4,49,No,3,4,Married,2,30.8,15,Mumbai,No
EMP20232829,Siya Bath,46,Male,Sales,HR Executive,B.Tech,44588,2023-06-03,2,1,3,0,No,4,1,Single,5,36.8,7,Hyderabad,No
EMP20232830,Shlok Bath,47,Male,IT,HR Executive,Diploma,36591,2020-02-12,5,2,1,9,Yes,3,4,Married,5,11.3,10,Chennai,No
EMP20232831,Anahi Ranganathan,37,Other,HR,Sales Associate,M.Com,48074,2024-01-28,1,1,2,33,Yes,4,2,Single,5,27.4,25,Hyderabad,Yes
EMP20232832,Sahil Bhatti,31,Female,Sales,Software Engineer,B.Tech,31997,2017-07-25,8,7,1,16,Yes,4,1,Single,0,6.2,11,Pune,Yes
EMP20232833,Onkar Gupta,60,Female,Accounts,Software Engineer,Diploma,15092,2016-02-18,9,0,4,38,Yes,1,2,Married,4,3.5,5,Kolkata,No
EMP20232834,Taran Dhaliwal,32,Other,HR,Accounts Officer,B.Tech,19374,2017-05-20,8,8,2,49,No,1,1,Divorced,4,7.1,12,Hyderabad,Yes
EMP20232835,Jayesh Dhingra,29,Male,Sales,HR Executive,Diploma,59785,2023-08-09,2,2,2,60,No,5,3,Single,2,22.7,13,Chennai,No
EMP20232836,Samiha Ahuja,24,Other,HR,Software Engineer,MBA,117096,2018-09-12,7,0,2,53,No,5,1,Divorced,3,4.4,18,Bengaluru,No
EMP20232837,Priyansh Garg,26,Male,Admin,HR Executive,B.Tech,74816,2017-01-13,8,0,3,17,Yes,4,2,Single,5,48.9,9,Delhi,No
EMP20232838,Aarna Lad,52,Female,Admin,Accounts Officer,M.Com,69086,2021-04-01,4,1,3,22,Yes,5,4,Married,4,30.9,7,Chennai,Yes
EMP20232839,Ahana  Sengupta,50,Female,Sales,Software Engineer,M.Com,77932,2022-07-31,3,0,2,44,No,3,1,Single,4,38.9,21,Bengaluru,No
EMP20232840,Sahil Shere,49,Female,Admin,Office Assistant,B.Tech,28941,2018-01-23,7,6,3,13,Yes,1,3,Divorced,5,49.5,22,Delhi,Yes
EMP20232841,Vritika Ben,44,Other,HR,Software Engineer,MBA,63650,2023-12-10,2,1,4,44,No,4,2,Married,3,47.6,6,Hyderabad,Yes
EMP20232842,Umang Apte,38,Other,Sales,HR Executive,BA,61801,2018-12-15,7,2,5,36,No,3,1,Single,1,24.8,5,Mumbai,No
EMP20232843,Ryan Kapadia,35,Female,HR,Accounts Officer,Diploma,78022,2017-02-03,8,3,4,7,No,5,2,Married,5,16.6,29,Bengaluru,No
EMP20232844,Gatik Upadhyay,57,Female,Sales,Software Engineer,Diploma,92200,2018-07-08,7,3,4,47,No,5,4,Divorced,1,29.3,6,Bengaluru,No
EMP20232845,Kanav Sengupta,33,Male,Sales,Sales Associate,BA,81814,2021-10-10,4,1,5,13,No,1,2,Married,1,9.1,4,Mumbai,No
EMP20232846,Vidur Randhawa,44,Female,Sales,Accounts Officer,Diploma,88216,2020-12-04,5,3,3,20,Yes,3,1,Single,0,40.5,30,Bengaluru,Yes
EMP20232847,Darshit Bhagat,43,Other,Admin,HR Executive,B.Tech,66197,2017-05-16,8,2,3,11,Yes,5,4,Divorced,2,17.0,25,Hyderabad,No
EMP20232848,Taimur Dua,49,Other,Accounts,Accounts Officer,B.Tech,36095,2023-12-27,2,1,2,12,Yes,4,1,Married,1,26.9,7,Pune,Yes
EMP20232849,Fateh Hari,60,Female,Admin,Office Assistant,BA,55020,2020-09-07,5,3,3,26,No,5,2,Divorced,0,5.9,6,Mumbai,Yes
EMP20232850,Raghav Sama,57,Male,IT,Accounts Officer,M.Com,43005,2016-05-14,9,2,4,53,No,4,1,Divorced,3,14.1,16,Pune,No
EMP20232851,Nayantara Bhatnagar,35,Female,HR,Software Engineer,Diploma,80240,2021-09-05,4,0,1,37,Yes,2,2,Married,0,43.1,13,Delhi,Yes
EMP20232852,Dhanuk Dhawan,31,Female,Accounts,Sales Associate,BA,115771,2024-01-23,1,1,1,43,No,3,3,Divorced,2,44.9,28,Chennai,No
EMP20232853,Anahi Dua,38,Male,Sales,Sales Associate,Diploma,88491,2023-03-18,2,0,5,43,No,1,3,Divorced,5,46.6,5,Chennai,Yes
EMP20232854,Misha Gill,56,Male,Sales,HR Executive,MBA,85713,2023-01-20,2,0,5,56,No,5,3,Divorced,4,33.8,4,Kolkata,No
EMP20232855,Trisha Zachariah,25,Female,Admin,Software Engineer,MBA,77092,2022-04-16,3,3,2,58,Yes,3,4,Single,0,41.0,8,Chennai,No
EMP20232856,Aradhya Vig,56,Male,HR,HR Executive,MBA,93557,2016-07-23,9,6,1,46,No,1,1,Divorced,5,29.1,12,Delhi,Yes
EMP20232857,Romil Vig,53,Male,IT,Office Assistant,M.Com,19860,2016-07-08,9,3,1,9,No,2,1,Divorced,5,19.9,22,Kolkata,Yes
EMP20232858,Pari Deo,60,Other,Sales,Office Assistant,Diploma,57137,2022-05-31,3,0,5,44,No,3,3,Divorced,0,5.1,16,Kolkata,No
EMP20232859,Yakshit Atwal,40,Other,Accounts,Sales Associate,Diploma,27069,2023-06-09,2,0,4,17,No,3,1,Married,2,44.1,29,Mumbai,No
EMP20232860,Badal Ahluwalia,46,Male,Sales,Software Engineer,BA,31674,2024-03-06,1,1,5,2,No,3,1,Divorced,0,47.4,5,Bengaluru,Yes
EMP20232861,Farhan Ghosh,31,Other,Sales,Sales Associate,MBA,113935,2019-09-06,6,3,3,3,No,2,4,Married,3,41.9,16,Mumbai,No
EMP20232862,Advik Kaul,59,Male,Sales,Office Assistant,Diploma,84041,2019-04-30,6,0,1,26,No,2,1,Married,3,4.4,5,Mumbai,Yes
EMP20232863,Vihaan Manda,42,Female,Accounts,HR Executive,B.Tech,84844,2024-03-10,1,1,5,18,No,1,3,Married,0,24.5,30,Pune,No
EMP20232864,Myra Sami,26,Other,Admin,Accounts Officer,M.Com,76995,2015-09-08,10,5,3,22,No,2,4,Married,5,13.2,6,Delhi,Yes
EMP20232865,Vedika Suresh,40,Other,Accounts,Office Assistant,Diploma,107293,2022-05-17,3,0,4,13,No,1,3,Single,4,17.5,23,Pune,No
EMP20232866,Shlok Mani,49,Female,Admin,Accounts Officer,Diploma,56623,2016-03-24,9,1,2,0,Yes,5,2,Divorced,3,25.8,29,Bengaluru,No
EMP20232867,Anya Venkataraman,42,Other,Accounts,Sales Associate,BA,51991,2021-04-28,4,2,4,12,No,4,4,Single,1,10.3,11,Pune,No
EMP20232868,Jayant Sarin,56,Female,HR,Accounts Officer,BA,94219,2017-05-03,8,8,1,42,Yes,3,4,Single,0,28.9,4,Mumbai,No
EMP20232869,Saksham Dhar,22,Male,Admin,HR Executive,B.Tech,115505,2020-04-01,5,4,5,10,No,1,1,Single,0,8.3,7,Mumbai,No
EMP20232870,Nehmat Lala,22,Female,IT,Software Engineer,M.Com,18732,2017-04-01,8,1,4,46,No,5,4,Single,4,34.8,16,Hyderabad,No
EMP20232871,Himmat De,56,Other,Accounts,HR Executive,M.Com,29413,2015-09-23,10,6,2,14,Yes,3,4,Single,4,3.3,19,Pune,No
EMP20232872,Ishaan Kaul,56,Male,Sales,Software Engineer,MBA,53241,2023-08-14,2,0,2,53,Yes,4,4,Married,1,20.9,19,Hyderabad,No
EMP20232873,Darshit Mahal,52,Male,HR,Sales Associate,B.Tech,108845,2021-08-13,4,0,3,25,Yes,5,2,Married,5,44.0,7,Hyderabad,Yes
EMP20232874,Sumer Joshi,45,Male,Accounts,Software Engineer,M.Com,103166,2021-09-08,4,4,3,13,Yes,1,3,Divorced,5,8.3,2,Bengaluru,No
EMP20232875,Madhav Sekhon,56,Female,HR,Sales Associate,BA,18057,2022-08-20,3,1,1,33,No,2,3,Divorced,4,49.0,3,Kolkata,Yes
EMP20232876,Prerak Sagar,50,Other,Sales,Software Engineer,B.Tech,84071,2015-07-31,10,2,3,8,No,5,2,Married,3,29.9,18,Delhi,No
EMP20232877,Romil Jani,58,Male,Accounts,Office Assistant,MBA,72844,2020-05-09,5,4,1,28,Yes,1,1,Married,1,38.9,20,Kolkata,No
EMP20232878,Aradhya Lall,31,Female,Accounts,Sales Associate,M.Com,38219,2018-06-15,7,4,2,8,No,3,4,Single,4,36.7,7,Delhi,No
EMP20232879,Shlok Bhatnagar,56,Male,Accounts,Sales Associate,Diploma,107972,2016-11-16,9,4,3,59,No,2,3,Married,5,17.5,26,Kolkata,No
EMP20232880,Zoya Dhaliwal,53,Other,Sales,Software Engineer,M.Com,43859,2020-11-20,5,0,1,34,No,5,3,Married,0,44.7,17,Hyderabad,No
EMP20232881,Sara Madan,35,Other,HR,Accounts Officer,Diploma,51014,2017-07-21,8,7,3,52,Yes,4,3,Married,5,23.6,15,Delhi,No
EMP20232882,Tanya Bera,29,Other,HR,HR Executive,BA,96731,2018-09-29,7,3,1,31,Yes,3,2,Single,2,22.4,7,Hyderabad,No
EMP20232883,Anvi Bains,34,Female,IT,Accounts Officer,Diploma,52122,2021-11-25,4,0,2,34,No,1,3,Single,5,38.4,21,Kolkata,Yes
EMP20232884,Ishita Dash,56,Male,Sales,Accounts Officer,Diploma,24249,2020-01-27,5,1,4,24,Yes,1,2,Single,5,47.2,0,Hyderabad,No
EMP20232885,Hazel Ganesh,32,Other,IT,HR Executive,B.Tech,104267,2015-11-18,10,1,2,14,No,1,1,Married,1,39.9,19,Chennai,No
EMP20232886,Shalv Walla,44,Other,Sales,Office Assistant,BA,44245,2015-08-11,10,7,3,54,No,3,3,Married,2,16.4,22,Kolkata,No
EMP20232887,Nehmat Mahajan,27,Female,HR,Office Assistant,BA,81571,2016-07-14,9,3,2,12,No,4,4,Married,0,9.3,12,Delhi,Yes
EMP20232888,Elakshi Vora,25,Female,IT,Sales Associate,BA,81301,2017-10-26,8,2,4,58,Yes,1,1,Single,0,32.9,26,Bengaluru,No
EMP20232889,Shlok Dhar,42,Female,HR,Sales Associate,B.Tech,43801,2022-07-07,3,2,4,4,Yes,3,1,Married,0,10.1,12,Hyderabad,Yes
EMP20232890,Umang Chandra,51,Male,Admin,Accounts Officer,M.Com,85254,2023-10-11,2,0,2,24,Yes,2,3,Single,5,47.7,18,Mumbai,Yes
EMP20232891,Tejas Kale,43,Other,IT,HR Executive,MBA,18581,2017-08-11,8,3,4,28,Yes,1,2,Divorced,4,18.1,28,Pune,No
EMP20232892,Miraan Sami,25,Female,Admin,HR Executive,M.Com,70632,2017-11-30,8,8,4,18,No,3,2,Divorced,1,42.2,17,Hyderabad,No
EMP20232893,Baiju Suresh,42,Male,Admin,Office Assistant,B.Tech,98622,2017-07-17,8,5,5,10,Yes,1,1,Divorced,4,18.6,10,Delhi,Yes
EMP20232894,Sahil Ganesh,53,Other,HR,Sales Associate,MBA,94258,2018-04-15,7,1,2,51,No,5,1,Married,3,9.3,18,Bengaluru,Yes
EMP20232895,Purab Tank,60,Female,Sales,Accounts Officer,MBA,104963,2023-06-22,2,0,1,42,Yes,3,1,Married,3,46.1,20,Bengaluru,Yes
EMP20232896,Dhruv Bobal,46,Other,Accounts,Accounts Officer,B.Tech,55172,2019-11-04,6,5,5,57,No,4,1,Married,0,8.9,27,Mumbai,No
EMP20232897,Piya Choudhry,27,Male,Accounts,Sales Associate,M.Com,111109,2021-04-24,4,2,5,21,Yes,3,3,Single,1,26.8,20,Hyderabad,No
EMP20232898,Himmat Shah,50,Female,Admin,Accounts Officer,MBA,53804,2017-10-27,8,7,2,18,Yes,4,1,Single,0,44.8,19,Hyderabad,Yes
EMP20232899,Kavya Lanka,29,Male,IT,Office Assistant,M.Com,41306,2018-08-26,7,6,4,27,No,2,3,Divorced,0,11.7,22,Bengaluru,No
EMP20232900,Aaina Deo,46,Male,Sales,Accounts Officer,MBA,33181,2022-06-03,3,3,1,46,Yes,4,2,Divorced,4,3.1,11,Bengaluru,No
EMP20232901,Advik Dhaliwal,29,Other,HR,HR Executive,M.Com,82398,2021-03-02,4,2,3,42,No,2,1,Single,3,16.2,8,Bengaluru,Yes
EMP20232902,Samaira Bansal,56,Other,HR,Accounts Officer,M.Com,81314,2023-06-24,2,2,5,51,No,4,1,Married,0,19.5,1,Kolkata,No
EMP20232903,Hrishita Basak,26,Female,Sales,Sales Associate,MBA,23211,2021-07-26,4,4,1,35,Yes,5,4,Single,4,9.3,8,Bengaluru,No
EMP20232904,Arnav Lalla,57,Male,Sales,Software Engineer,MBA,95544,2023-12-05,2,2,1,43,Yes,5,4,Married,0,20.4,1,Chennai,No
EMP20232905,Kanav Khosla,56,Female,HR,Accounts Officer,BA,106629,2015-06-26,10,0,4,47,Yes,5,1,Married,3,21.2,15,Delhi,Yes
EMP20232906,Ritvik Varty,42,Other,IT,HR Executive,M.Com,95915,2024-04-22,1,1,5,28,No,2,4,Single,1,38.3,1,Kolkata,No
EMP20232907,Sahil Sarin,57,Male,Accounts,Software Engineer,BA,64502,2017-11-09,8,0,1,35,No,2,4,Married,4,25.0,30,Pune,Yes
EMP20232908,Jivika Mammen,24,Female,Sales,Office Assistant,B.Tech,47927,2019-09-23,6,2,2,19,Yes,3,4,Divorced,4,40.2,6,Hyderabad,No
EMP20232909,Aaryahi Bansal,33,Female,Sales,Accounts Officer,B.Tech,107943,2018-10-04,7,0,2,33,Yes,5,1,Divorced,5,47.6,8,Bengaluru,No
EMP20232910,Shayak Thakur,50,Other,Accounts,Office Assistant,M.Com,77608,2023-12-22,2,2,4,7,No,2,4,Single,5,11.8,0,Hyderabad,Yes
EMP20232911,Kabir Bhavsar,47,Other,HR,Office Assistant,M.Com,30919,2018-07-26,7,6,5,26,No,3,1,Single,4,33.9,9,Hyderabad,Yes
EMP20232912,Ritvik Mand,28,Other,Sales,HR Executive,MBA,87658,2021-10-07,4,3,4,7,No,2,3,Married,0,5.7,5,Chennai,No
EMP20232913,Suhana Bobal,37,Female,Sales,Accounts Officer,B.Tech,41023,2017-10-25,8,7,2,52,Yes,2,2,Divorced,1,8.8,9,Delhi,Yes
EMP20232914,Alisha Dey,50,Other,Accounts,HR Executive,M.Com,104521,2018-09-13,7,0,3,57,Yes,3,4,Divorced,2,43.9,6,Mumbai,No
EMP20232915,Tushar Aggarwal,30,Other,IT,Office Assistant,B.Tech,42479,2017-04-11,8,8,5,24,Yes,4,3,Married,4,6.5,27,Pune,Yes
EMP20232916,Seher Dey,27,Other,HR,Sales Associate,BA,99077,2023-01-19,2,1,3,1,Yes,4,2,Married,3,16.1,26,Pune,Yes
EMP20232917,Jayan Setty,29,Female,Sales,Software Engineer,Diploma,69871,2021-05-14,4,1,3,23,No,2,1,Married,1,29.1,23,Bengaluru,No
EMP20232918,Urvi Chatterjee,24,Other,Admin,Sales Associate,M.Com,116197,2023-07-12,2,2,5,25,No,3,1,Single,4,14.2,12,Bengaluru,No
EMP20232919,Aniruddh Edwin,52,Other,Accounts,Accounts Officer,M.Com,37322,2021-12-08,4,3,4,47,No,4,2,Married,4,5.7,25,Mumbai,No
EMP20232920,Mamooty Borra,32,Other,HR,HR Executive,B.Tech,27849,2021-08-22,4,1,5,36,Yes,5,3,Divorced,3,36.5,14,Kolkata,No
EMP20232921,Siya Yadav,38,Female,Sales,Office Assistant,M.Com,16575,2017-07-05,8,1,5,56,Yes,2,1,Married,0,44.5,15,Hyderabad,No
EMP20232922,Prisha Sha,44,Male,Admin,Office Assistant,BA,48125,2018-11-06,7,7,5,40,No,5,1,Married,1,36.0,3,Chennai,No
EMP20232923,Aarna Walia,47,Male,Accounts,HR Executive,BA,114738,2018-03-05,7,4,2,46,Yes,3,2,Married,2,41.6,20,Mumbai,Yes
EMP20232924,Saksham Goyal,23,Female,Admin,Office Assistant,M.Com,99476,2015-10-14,10,0,1,17,Yes,2,2,Single,4,19.9,13,Delhi,Yes
EMP20232925,Biju Dixit,29,Other,Sales,Accounts Officer,M.Com,28831,2015-10-07,10,2,4,37,Yes,5,1,Divorced,1,15.7,29,Kolkata,Yes
EMP20232926,Sumer Das,36,Female,Admin,Accounts Officer,M.Com,99792,2022-12-06,3,2,2,54,No,3,1,Married,4,16.3,14,Pune,No
EMP20232927,Shanaya Raja,60,Male,Accounts,Sales Associate,B.Tech,73045,2021-09-09,4,2,2,48,No,1,1,Married,4,43.3,10,Bengaluru,Yes
EMP20232928,Gatik Srivastava,33,Other,HR,Office Assistant,B.Tech,77003,2017-01-17,8,7,1,39,Yes,5,2,Divorced,3,9.3,19,Delhi,No
EMP20232929,Aarav Mahal,40,Other,HR,Office Assistant,BA,85978,2023-01-16,2,2,2,10,Yes,4,3,Single,1,27.2,21,Bengaluru,Yes
EMP20232930,Drishya Ramachandran,36,Female,Accounts,Software Engineer,Diploma,62137,2021-08-08,4,3,1,59,Yes,2,3,Single,3,13.8,10,Hyderabad,Yes
EMP20232931,Inaaya  Chaudhari,46,Other,HR,HR Executive,Diploma,52134,2016-12-23,9,8,1,31,No,1,1,Divorced,5,30.1,19,Kolkata,Yes
EMP20232932,Sumer Kota,54,Male,HR,Accounts Officer,BA,82696,2023-10-30,2,2,3,30,No,2,4,Divorced,0,12.6,23,Bengaluru,No
EMP20232933,Prisha Gill,42,Other,Admin,Accounts Officer,Diploma,67375,2018-04-07,7,7,3,37,No,4,1,Divorced,2,44.2,11,Hyderabad,No
EMP20232934,Anaya Chand,55,Other,Accounts,Office Assistant,Diploma,38598,2021-08-03,4,1,1,22,No,2,4,Married,4,38.0,6,Delhi,Yes
EMP20232935,Saksham Mall,41,Female,IT,Accounts Officer,B.Tech,94974,2019-11-09,6,3,4,9,No,2,4,Single,5,40.5,14,Mumbai,No
EMP20232936,Sara Choudhury,23,Other,HR,Sales Associate,MBA,43740,2015-11-05,10,10,4,14,Yes,4,1,Divorced,4,10.4,15,Kolkata,Yes
EMP20232937,Emir Chakrabarti,52,Female,Sales,Office Assistant,MBA,30547,2018-12-03,7,6,2,51,No,5,2,Married,4,2.0,29,Mumbai,No
EMP20232938,Zeeshan Chhabra,57,Male,Accounts,Accounts Officer,M.Com,79116,2020-01-17,5,3,3,25,No,3,2,Single,2,22.4,21,Chennai,No
EMP20232939,Pari Bose,42,Male,IT,Sales Associate,B.Tech,59127,2022-06-27,3,0,3,59,No,5,3,Married,2,27.9,7,Mumbai,No
EMP20232940,Kiaan Sundaram,29,Other,Accounts,Accounts Officer,MBA,17801,2017-06-12,8,1,2,17,Yes,5,2,Married,5,20.9,19,Hyderabad,No
EMP20232941,Kiaan Ahuja,27,Other,Sales,Accounts Officer,MBA,58313,2021-04-24,4,3,5,3,Yes,3,3,Married,4,32.2,15,Delhi,Yes
EMP20232942,Kiaan Banik,52,Male,Sales,Software Engineer,B.Tech,73018,2022-05-24,3,1,2,35,Yes,1,3,Married,4,26.8,4,Mumbai,Yes
EMP20232943,Keya Wadhwa,47,Female,Sales,Software Engineer,MBA,72571,2015-12-04,10,5,2,0,Yes,4,4,Married,5,14.0,23,Chennai,Yes
EMP20232944,Yuvraj  Wadhwa,30,Other,Sales,Accounts Officer,B.Tech,20182,2016-04-01,9,9,5,28,Yes,4,2,Married,1,26.6,9,Delhi,No
EMP20232945,Anika Choudhry,33,Male,IT,Software Engineer,BA,105980,2022-05-06,3,1,2,48,Yes,3,4,Married,5,36.1,18,Hyderabad,No
EMP20232946,Madhav Deshmukh,23,Male,IT,Software Engineer,B.Tech,101514,2017-04-23,8,8,4,47,Yes,5,2,Single,1,10.1,2,Chennai,No
EMP20232947,Renee Warrior,24,Male,Sales,Sales Associate,M.Com,62958,2018-03-30,7,5,2,24,No,4,2,Single,1,20.8,17,Mumbai,No
EMP20232948,Kartik Bera,26,Male,Accounts,Accounts Officer,B.Tech,74915,2023-09-13,2,0,4,19,Yes,3,2,Married,5,12.9,24,Hyderabad,No
EMP20232949,Dhanush Thaman,48,Other,HR,HR Executive,B.Tech,117646,2020-01-15,5,0,5,40,No,2,2,Single,4,5.8,23,Mumbai,No
EMP20232950,Ira Rana,46,Other,HR,Office Assistant,M.Com,32171,2023-02-04,2,0,3,3,Yes,3,2,Single,3,5.5,17,Mumbai,No
EMP20232951,Jayesh Hora,29,Female,Sales,Accounts Officer,MBA,50076,2021-04-06,4,1,2,30,Yes,2,3,Single,5,33.3,23,Hyderabad,Yes
EMP20232952,Miraya Sekhon,45,Female,Admin,Software Engineer,Diploma,40859,2020-01-13,5,2,1,59,No,2,3,Divorced,3,40.3,28,Chennai,Yes
EMP20232953,Charvi Cherian,23,Other,Accounts,Sales Associate,M.Com,99504,2017-07-13,8,8,2,50,Yes,4,4,Divorced,3,12.5,21,Hyderabad,No
EMP20232954,Zaina Anne,53,Male,HR,Office Assistant,Diploma,107105,2016-02-14,9,2,5,14,Yes,5,4,Divorced,1,10.7,28,Pune,No
EMP20232955,Chirag Roy,53,Male,Sales,Sales Associate,M.Com,64323,2020-04-11,5,3,1,52,No,3,1,Married,4,14.2,4,Hyderabad,No
EMP20232956,Zain Gulati,53,Male,Admin,Sales Associate,Diploma,67964,2016-09-26,9,0,3,15,No,4,4,Divorced,4,47.6,28,Mumbai,Yes
EMP20232957,Tanya Chaudhry,46,Other,Admin,Accounts Officer,M.Com,66286,2016-02-25,9,4,3,16,Yes,2,4,Single,1,20.5,17,Chennai,No
EMP20232958,Adah Kalla,29,Other,HR,HR Executive,MBA,34201,2018-11-13,7,2,3,34,Yes,4,2,Divorced,0,46.9,20,Pune,No
EMP20232959,Samaira Dugar,46,Female,HR,Accounts Officer,B.Tech,38842,2018-07-25,7,6,5,37,No,1,3,Divorced,3,26.7,16,Pune,No
EMP20232960,Advika Dass,51,Male,Accounts,Software Engineer,M.Com,76775,2015-06-10,10,9,1,34,Yes,5,1,Divorced,0,8.7,12,Delhi,Yes
EMP20232961,Advik Bajwa,57,Male,HR,Sales Associate,B.Tech,89132,2017-01-29,8,7,4,11,Yes,1,1,Single,0,47.4,20,Delhi,No
EMP20232962,Aarna Konda,40,Female,Sales,Sales Associate,M.Com,50028,2023-09-16,2,1,2,45,Yes,2,4,Married,1,17.9,21,Bengaluru,Yes
EMP20232963,Indrajit Rout,57,Other,Accounts,Accounts Officer,BA,76527,2022-03-26,3,0,4,16,No,4,2,Single,1,3.3,30,Bengaluru,No
EMP20232964,Dhruv Batra,35,Female,HR,HR Executive,BA,73413,2019-12-14,6,4,2,40,No,4,2,Married,2,30.4,30,Kolkata,Yes
EMP20232965,Sahil Iyengar,24,Male,Accounts,Sales Associate,Diploma,74571,2018-08-26,7,1,3,34,Yes,5,3,Single,1,23.4,1,Pune,No
EMP20232966,Veer Arora,35,Other,Admin,HR Executive,Diploma,110672,2023-09-01,2,1,4,35,Yes,3,3,Married,2,19.9,14,Hyderabad,No
EMP20232967,Nirvi Vala,52,Male,HR,Office Assistant,M.Com,18356,2016-09-28,9,4,2,34,Yes,5,4,Married,1,41.8,9,Bengaluru,No
EMP20232968,Madhav Dutta,57,Female,Sales,Sales Associate,MBA,37133,2022-07-31,3,2,2,7,Yes,4,1,Divorced,0,10.3,5,Kolkata,Yes
EMP20232969,Zain Khare,52,Male,Accounts,Software Engineer,MBA,49779,2017-03-29,8,8,3,40,No,3,1,Single,0,9.7,23,Chennai,No
EMP20232970,Hunar Shukla,60,Male,IT,Accounts Officer,M.Com,117737,2015-07-29,10,10,2,1,No,4,3,Divorced,3,36.3,0,Mumbai,No
EMP20232971,Lakshit Kari,50,Female,Accounts,Accounts Officer,BA,33178,2018-09-16,7,3,2,8,No,4,1,Single,1,46.8,7,Kolkata,No
EMP20232972,Taimur Char,53,Other,Admin,Accounts Officer,MBA,74648,2021-03-01,4,1,5,53,Yes,1,4,Single,1,4.4,28,Hyderabad,No
EMP20232973,Biju Kara,47,Other,HR,Office Assistant,BA,115015,2024-06-03,1,1,4,40,Yes,3,3,Married,3,26.8,3,Hyderabad,Yes
EMP20232974,Jiya Bajaj,22,Other,HR,Accounts Officer,M.Com,110285,2022-01-27,3,1,1,13,No,5,1,Single,0,15.6,13,Chennai,Yes
EMP20232975,Ishita Konda,25,Female,IT,HR Executive,Diploma,71737,2019-12-01,6,2,1,19,Yes,3,4,Divorced,5,5.5,26,Delhi,No
EMP20232976,Tushar Majumdar,28,Female,Accounts,Software Engineer,MBA,108294,2022-09-29,3,0,1,22,No,3,2,Single,0,12.0,12,Mumbai,No
EMP20232977,Miraya Sarkar,34,Female,Accounts,Software Engineer,Diploma,106254,2023-02-02,2,0,5,12,No,4,2,Married,2,15.4,16,Kolkata,No
EMP20232978,Khushi Karpe,46,Female,Admin,Accounts Officer,M.Com,66887,2020-01-07,5,0,1,31,Yes,5,2,Divorced,1,47.6,16,Mumbai,No
EMP20232979,Parinaaz Halder,26,Female,Admin,Office Assistant,M.Com,73857,2023-02-04,2,1,5,53,Yes,3,3,Divorced,4,45.6,25,Chennai,No
EMP20232980,Madhav Dua,28,Male,Accounts,Sales Associate,MBA,100029,2021-04-26,4,3,4,5,Yes,5,4,Married,5,2.5,24,Mumbai,Yes
EMP20232981,Kimaya Mahajan,42,Male,IT,Sales Associate,Diploma,25725,2023-07-17,2,1,3,6,Yes,5,4,Single,2,18.0,23,Kolkata,No
EMP20232982,Sahil Ravi,60,Other,Sales,Software Engineer,MBA,117623,2015-08-25,10,1,4,16,Yes,5,1,Divorced,5,40.8,22,Pune,Yes
